id,value
entidade
entidade.entidade coletiva,1
entidade.evento,1
entidade.expressã£o,1
entidade.item,1
entidade.lugar,1
entidade.manifestaã§ã£o,1
entidade.objeto,1
entidade.pessoa,1
entidade.trabalho,1
entidade.famã­lia,1
